CATEGORIE,DATE,QUART,PDQ,X,Y,LAT,LONG
Introduction,20151231,soir,13,292630.153,5031670.444,45.4248627585,-73.6555170033
Introduction,20151231,soir,23,301019.629,5045112.211,45.5459135452,-73.5484124794
Introduction,20150422,jour,27,291767.394,5045703.032,45.5511182791,-73.6669145746
Introduction,20150811,jour,15,299652.373,5038348.048,45.4850381072,-73.5658509002
Introduction,20160101,nuit,48,302982.604,5052012.989,45.6080167901,-73.5232997468
Introduction,20160101,nuit,26,295568.798,5040309.197,45.5026433012,-73.6181267408
Introduction,20160101,nuit,3,277792.313,5041206.5,45.5102557448,-73.8456495004
Introduction,20160101,nuit,30,297807.348,5047150.37,45.5642287457,-73.5895789355
Introduction,20160101,nuit,23,301442.958,5044929.936,45.5442755378,-73.5429899623
Introduction,20160101,jour,15,298044.466,5037273.958,45.4753592458,-73.5864052186
Introduction,20160101,jour,23,301252.434,5044504.534,45.540446671,-73.545426711
Introduction,20160101,jour,15,297918.713,5037440.378,45.4768555419,-73.5880159649
Introduction,20160101,jour,11,294064.212,5036046.896,45.4642677286,-73.6372868813
Introduction,20160101,jour,26,294424.347,5040844.489,45.5074439912,-73.6327829525
Introduction,20160101,jour,27,293238.44,5048850.13,45.5794627911,-73.6481486975
Introduction,20160101,jour,11,294020.833,5035966.328,45.4635420721,-73.637839834
Introduction,20160101,jour,7,290790.806,5041881.752,45.5167141528,-73.6793128177
Introduction,20160101,jour,11,293877.133,5037030.903,45.4731193738,-73.6397010706
Introduction,20160101,soir,11,293975.163,5034888.633,45.4538437553,-73.6384001162
Introduction,20160101,soir,12,298814.046,5039154.917,45.4922919877,-73.5765850089
Introduction,20160101,soir,10,287505.579,5043063.655,45.527275564,-73.7214040069
Introduction,20160101,soir,27,294230.698,5045487.059,45.5492166235,-73.6353613422
Introduction,20160101,soir,39,0,0,1,1
Introduction,20160101,soir,7,287730.351,5042602.068,45.5231275929,-73.7185104053
Introduction,20160101,soir,10,287733.618,5042720.822,45.5241962608,-73.7184727204
Introduction,20160101,soir,38,299315.609,5041938.079,45.5173401723,-73.5701990768
Introduction,20160101,soir,23,301517.612,5045106.199,45.5458619717,-73.5420351326
Introduction,20160101,soir,39,294295.389,5049822.41,45.5882283975,-73.6346260056
Introduction,20160102,nuit,26,295352.941,5039834.515,45.4983690261,-73.6208798005
Introduction,20160102,nuit,22,300116.899,5042792.59,45.5250352435,-73.5599509015
Introduction,20160102,nuit,31,296441.076,5045342.458,45.5479454903,-73.6070505566
Introduction,20160102,jour,27,293499.041,5045465.664,45.5490126167,-73.6447311704
Introduction,20160102,jour,44,297475.783,5045786.385,45.5519517474,-73.5938059981
Introduction,20160102,jour,22,300808.791,5043436.598,45.530834582,-73.5510988695
Introduction,20160102,jour,31,295610.654,5045341.884,45.5479298641,-73.6176855219
Introduction,20160102,jour,23,300645.787,5045701.614,45.551215073,-73.5532050052
Introduction,20160102,jour,7,288359.834,5042320.931,45.5206129564,-73.7104429503
Introduction,20160102,jour,26,295441.958,5040110.05,45.5008496043,-73.6197460418
Introduction,20160102,soir,16,299427.531,5034362,45.4491680371,-73.5686836106
Introduction,20160102,soir,26,294838.795,5039866.471,45.4986494284,-73.6274591861
Introduction,20160102,soir,26,294909.266,5038839.039,45.4894051637,-73.6265367661
Introduction,20160102,soir,35,295807.196,5043896.786,45.5349289299,-73.6151419199
Introduction,20160102,soir,38,297874.813,5041960.074,45.5175252703,-73.5886412601
Introduction,20160102,soir,26,295322.251,5040624.054,45.505473207,-73.6212877472
Introduction,20160102,soir,35,297251.292,5044809.486,45.543158874,-73.5966661275
Introduction,20160103,nuit,15,296630.074,5034208.196,45.4477569284,-73.6044447213
Introduction,20160103,nuit,31,296154.061,5044892.374,45.5438919752,-73.6107183251
Introduction,20160103,nuit,26,295461.299,5039584.778,45.4961232466,-73.6194885562
Introduction,20160103,jour,26,294927.262,5039809.047,45.4981339608,-73.6263260487
Introduction,20160103,jour,26,294927.262,5039809.047,45.4981339608,-73.6263260487
Introduction,20160103,jour,22,300119.004,5042383.086,45.5213503796,-73.5599200424
Introduction,20160103,jour,26,295749.954,5039490.322,45.4952770951,-73.6157934851
Introduction,20160103,jour,21,300510.126,5039943.969,45.4994047102,-73.5548920691
Introduction,20160103,jour,42,297765.775,5047562.788,45.5679393957,-73.5901174368
Introduction,20160103,jour,16,298848.313,5035371,45.4582428314,-73.5761007499
Introduction,20160102,soir,38,298539.174,5043838.659,45.5344357838,-73.5801615626
Introduction,20160103,jour,44,299004.631,5045478.274,45.5491936586,-73.5742214195
Introduction,20160103,jour,8,287869.25,5033210,45.4386173867,-73.7164085704
Introduction,20160103,jour,38,297376.11,5042599.577,45.5232746363,-73.5950342556
Introduction,20160103,jour,22,299828.604,5042358.585,45.5211278995,-73.5636371159
Introduction,20160103,soir,44,298897.886,5045231.1,45.5469686037,-73.5755855229
Introduction,20160103,soir,48,302329.605,5050617.596,45.5954586492,-73.5316643912
Introduction,20160103,soir,31,295030.801,5044845.567,45.5434559426,-73.625101622
Introduction,20160103,soir,26,292763.797,5040020.045,45.4999986382,-73.6540136246
Introduction,20160103,soir,27,291512.349,5044463.938,45.5399636913,-73.6701473992
Introduction,20160103,soir,44,299969.051,5045318.386,45.5477622871,-73.5618685008
Introduction,20160103,soir,35,296057.662,5044142.4,45.5371422407,-73.6119393985
Introduction,20160103,soir,38,298505.728,5042556.15,45.5228949781,-73.5805733152
Introduction,20160103,soir,3,275556.653,5036385.069,45.4667810896,-73.8739741024
Introduction,20160103,soir,3,275556.653,5036385.069,45.4667810896,-73.8739741024
Introduction,20160104,nuit,38,298769.612,5041786.576,45.5159723791,-73.5771858562
Introduction,20160104,nuit,16,298797.25,5035923.5,45.4632140598,-73.576760408
Introduction,20160104,nuit,38,298918.894,5043587.593,45.5321799061,-73.5752967418
Introduction,20160104,jour,42,298682.25,5051093,45.59971394,-73.5784204441
Introduction,20160104,jour,35,296212.804,5043792.578,45.533996345,-73.6099467853
Introduction,20160104,jour,20,299506.231,5040608.066,45.5053736423,-73.5677447967
Introduction,20160104,jour,39,293064.105,5049360.877,45.584055714,-73.6503948715
Introduction,20160104,jour,39,293602.656,5049970.5,45.5895501434,-73.6435073684
Introduction,20160104,jour,26,295568.798,5040309.197,45.5026433012,-73.6181267408
Introduction,20160104,jour,35,297208.788,5043620.022,45.5324551841,-73.5971919772
Introduction,20160104,jour,49,304060.249,5058914.161,45.6701170014,-73.5094943873
Introduction,20160104,jour,26,295581.987,5040487.15,45.5042447698,-73.6179613127
Introduction,20160104,jour,31,294739.102,5044817.065,45.54319532,-73.6288364424
Introduction,20160104,soir,20,299344.836,5040364.062,45.5031767479,-73.5698074666
Introduction,20160104,soir,3,283151.203,5040396.205,45.503151389,-73.7770305498
Introduction,20160104,soir,44,298112.087,5045255.593,45.5471818985,-73.5856491952
Introduction,20160104,soir,31,296638.767,5045658.981,45.550796017,-73.6045240628
Introduction,20160104,soir,31,295285.292,5044819.042,45.543220784,-73.6218421736
Introduction,20160104,soir,39,296021.244,5052805.395,45.6150939871,-73.6125613358
Introduction,20160104,soir,49,304824.657,5058298.228,45.6645751254,-73.4996835692
Introduction,20160104,soir,35,297076.395,5044538.583,45.5407192754,-73.5989015201
Introduction,20160104,soir,26,295277.631,5038602.91,45.4872854959,-73.6218195318
Introduction,20160104,soir,7,290233.531,5040190,45.5014797179,-73.6863954545
Introduction,20160105,nuit,20,298903.942,5040035.557,45.5002171332,-73.5754454509
Introduction,20160105,nuit,13,294709.5,5033626,45.4424929494,-73.6289854341
Introduction,20160105,jour,44,297885.576,5047072.702,45.5635306453,-73.5885757035
Introduction,20160105,jour,20,300659.45,5039646.561,45.4967294061,-73.5529788506
Introduction,20160105,jour,38,298330.749,5041882.262,45.5168294663,-73.5828043334
Introduction,20160105,jour,20,298539.693,5040923.743,45.5082062301,-73.5801176812
Introduction,20160105,jour,16,298827.25,5035065,45.4554891121,-73.5763663531
Introduction,20160105,jour,42,297731.438,5051484.5,45.6032277434,-73.5906140943
Introduction,20160105,jour,48,301416.594,5050854.088,45.5975828273,-73.5433685842
Introduction,20151207,jour,44,298546.187,5045081.097,45.5456157548,-73.5800876411
Introduction,20160105,jour,49,305616.973,5056672.37,45.6499448719,-73.489518266
Introduction,20160105,soir,38,299241.833,5041145.429,45.5102070013,-73.5711344073
Introduction,20160105,soir,27,293262.529,5047849.796,45.5704618991,-73.6478164074
Introduction,20160105,soir,44,298546.187,5045081.097,45.5456157548,-73.5800876411
Introduction,20160105,soir,27,294163.348,5045419.469,45.5486074009,-73.6362224239
Introduction,20160105,soir,30,297195.641,5047614.659,45.5684001518,-73.5974223806
Introduction,20160105,soir,44,298871.286,5045170.1,45.5464194783,-73.575925437
Introduction,20160105,soir,27,293534.444,5044240.564,45.5379893268,-73.644249571
Introduction,20160105,soir,38,298931.613,5041683.075,45.5150424176,-73.5751110898
Introduction,20160105,soir,31,295100.193,5045070.977,45.5454852289,-73.6242174766
Introduction,20160105,soir,15,298736.689,5038227.962,45.4839501657,-73.5775632739
Introduction,20160105,soir,35,296985.792,5044989.082,45.5447720144,-73.6000688901
Introduction,20160105,soir,38,299190.813,5041656.576,45.5148061022,-73.5717932176
Introduction,20160105,soir,8,288820.969,5033923,45.445055695,-73.7042669448
Introduction,20160105,soir,20,298760.64,5040136.058,45.5011202582,-73.5772803665
Introduction,20160105,soir,26,294519.145,5038972.781,45.4906029936,-73.6315305538
Introduction,20160105,soir,20,299602.688,5038999.241,45.4908974654,-73.5664933881
Introduction,20160106,nuit,26,295582.959,5040020.049,45.5000416151,-73.617940098
Introduction,20160106,nuit,26,294802.625,5041423.145,45.512656492,-73.6279537303
Introduction,20160106,nuit,26,294519.145,5038972.781,45.4906029936,-73.6315305538
Introduction,20160106,nuit,16,301368,5035918,45.4631819286,-73.5438868135
Introduction,20160106,nuit,42,297905.469,5047793.439,45.5700162639,-73.5883310329
Introduction,20160106,nuit,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20160106,nuit,23,302031.675,5045399.777,45.5485059246,-73.5354535673
Introduction,20160106,jour,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20160106,jour,16,298800.719,5034631.5,45.4515880348,-73.5767002848
Introduction,20160106,nuit,3,277346,5039561.5,45.4954361788,-73.8512693271
Introduction,20160106,jour,35,297745.91,5044659.11,45.5418109213,-73.5903300628
Introduction,20160106,jour,26,295285.262,5039581.046,45.4960872862,-73.6217408699
Introduction,20160106,jour,27,292000.188,5044924.347,45.5441157376,-73.663912721
Introduction,20160106,jour,39,294566.563,5053193.5,45.6185663436,-73.6312213758
Introduction,20160106,jour,35,297497.462,5043817.767,45.5342376517,-73.5934989732
Introduction,20160106,jour,22,0,0,1,1
Introduction,20160106,soir,21,300273.778,5040059.264,45.500440691,-73.5579173764
Introduction,20160106,soir,48,303183.456,5051574.715,45.6040735799,-73.5207232915
Introduction,20160106,soir,12,298341.449,5039005.953,45.4909473304,-73.582629505
Introduction,20160106,soir,7,290815.219,5040014.5,45.4999124036,-73.6789470929
Introduction,20160106,soir,39,295196.906,5051244,45.6010332718,-73.6231002497
Introduction,20160106,soir,31,295393.737,5043987.067,45.5357358522,-73.6204374822
Introduction,20160106,soir,23,301692.983,5045845.224,45.5525127854,-73.5397939778
Introduction,20160106,soir,38,299190.813,5041656.576,45.5148061022,-73.5717932176
Introduction,20160107,nuit,23,301769.779,5044788.961,45.5430084918,-73.5388038518
Introduction,20160107,nuit,38,299269.083,5041188.176,45.510591873,-73.5707861394
Introduction,20160107,nuit,10,292030.107,5044019.542,45.5359745482,-73.6635059836
Introduction,20160107,jour,38,299395.024,5044296.737,45.5385649035,-73.5692086048
Introduction,20160107,jour,35,297745.91,5044659.11,45.5418109213,-73.5903300628
Introduction,20160107,jour,44,0,0,1,1
Introduction,20160107,jour,30,297509.158,5047594.066,45.5682182042,-73.5934054916
Introduction,20160128,jour,38,298998.025,5040997.568,45.5088745013,-73.5742529533
Introduction,20160107,jour,38,299190.813,5041656.576,45.5148061022,-73.5717932176
Introduction,20160107,jour,38,298876.045,5040798.406,45.5070813337,-73.575811631
Introduction,20160107,jour,27,291898.411,5044478.906,45.5401056345,-73.6652043189
Introduction,20160107,jour,26,295441.958,5040110.05,45.5008496043,-73.6197460418
Introduction,20160107,jour,20,299299.461,5039875.902,45.4987837196,-73.5703826379
Introduction,20160107,jour,7,292277.8522,5041642.403,45.5145886925,-73.6602731083
Introduction,20160107,jour,48,302859.154,5050797.758,45.5970814773,-73.5248775918
Introduction,20160107,jour,38,298876.045,5040798.406,45.5070813337,-73.575811631
Introduction,20160107,soir,7,291422.806,5042368.574,45.5211071664,-73.6712367614
Introduction,20160107,soir,7,288189.2012,5041359.991,45.5119620399,-73.7125945642
Introduction,20160107,soir,26,295270.452,5040542.054,45.5047346319,-73.6219490298
Introduction,20160107,soir,12,298327.756,5039193.549,45.4926352746,-73.5828071642
Introduction,20160107,soir,38,299163.504,5042402.083,45.5215142515,-73.5721513242
Introduction,20160107,soir,38,299163.504,5042402.083,45.5215142515,-73.5721513242
Introduction,20160107,soir,16,299711.938,5035866,45.4627039079,-73.5650632114
Introduction,20160107,soir,11,294735.78,5036211.47,45.4657586411,-73.6287024107
Introduction,20160107,soir,13,0,0,1,1
Introduction,20160107,soir,26,295797.546,5040825.557,45.5072927092,-73.6152090587
Introduction,20160107,soir,13,295426.99,5032275.973,45.4303546983,-73.6197881762
Introduction,20160107,soir,16,299492.75,5034862,45.4536677882,-73.5678552226
Introduction,20160108,nuit,30,294849.599,5047976.422,45.5716258185,-73.6274857289
Introduction,20160108,nuit,16,299133.219,5034537,45.4507404514,-73.5724482161
Introduction,20160108,nuit,38,298505.728,5042556.15,45.5228949781,-73.5805733152
Introduction,20160108,jour,39,295154.769,5051741.22,45.6055067987,-73.623650223
Introduction,20160108,jour,26,295080.868,5041033.937,45.5091581775,-73.6243848665
Introduction,20160108,jour,13,296484.539,5034125.977,45.4470153642,-73.6063038547
Introduction,20160108,jour,38,298233.909,5042129.577,45.5190539997,-73.5840471659
Introduction,20160108,jour,27,292937.76,5045470.234,45.5490444056,-73.6519195715
Introduction,20160108,jour,11,294714.506,5035985.473,45.4637247074,-73.6289698272
Introduction,20160108,jour,49,305247.784,5057653.144,45.6587703999,-73.494254045
Introduction,20160108,soir,23,301935.563,5045965.486,45.553595985,-73.5366877723
Introduction,20160108,soir,30,297737.633,5047035.697,45.5631961772,-73.5904703578
Introduction,20160108,soir,31,296058.721,5045943.551,45.5533496344,-73.6119580062
Introduction,20160108,soir,12,298444.56,5038976.549,45.4906836869,-73.5813099426
Introduction,20160108,soir,44,298900.569,5045908.216,45.5530615519,-73.5755593265
Introduction,20160108,soir,3,276544.344,5037056.5,45.4728634836,-73.8613820311
Introduction,20160108,soir,38,299062.911,5043875.368,45.5347706139,-73.5734562417
Introduction,20160108,soir,39,294125.031,5049038.5,45.5811719657,-73.6367921572
Introduction,20160108,soir,16,299357.906,5036722,45.4704039396,-73.5695998442
Introduction,20160108,soir,23,302220.548,5045511.467,45.5495116761,-73.5330352852
Introduction,20160108,soir,23,301850.882,5046194.76,45.5556587184,-73.5377737503
Introduction,20160109,nuit,38,298088.144,5043023.49,45.527096388,-73.5859252265
Introduction,20160109,nuit,38,298088.144,5043023.49,45.527096388,-73.5859252265
Introduction,20160109,nuit,8,288713.296,5034030.62,45.4460216399,-73.7056468857
Introduction,20160109,nuit,38,297631.314,5043208.307,45.5287548927,-73.5917762644
Introduction,20160109,nuit,16,299532.938,5035483,45.4592561593,-73.5673480556
Introduction,20160109,nuit,15,298980.894,5038166.344,45.4833977775,-73.5744386197
Introduction,20160109,nuit,16,299532.938,5035483,45.4592561593,-73.5673480556
Introduction,20160109,nuit,49,303216.286,5056112.989,45.644910123,-73.520317173
Introduction,20160109,jour,16,298800.719,5034631.5,45.4515880348,-73.5767002848
Introduction,20160109,jour,48,302859.154,5050797.758,45.5970814773,-73.5248775918
Introduction,20160109,jour,26,294989.376,5040890.423,45.5078655002,-73.6255529017
Introduction,20160109,jour,44,0,0,1,1
Introduction,20160109,soir,35,296896.401,5043719.082,45.5333430897,-73.6011931299
Introduction,20160109,soir,16,299471.5,5034519,45.4505811394,-73.5681231959
Introduction,20160109,soir,3,282856.093,5040498.525,45.5040628764,-73.7808114803
Introduction,20160109,soir,33,293644.056,5043516.378,45.5314746098,-73.6428295538
Introduction,20160109,soir,8,287925.375,5034797,45.4528992948,-73.7157456158
Introduction,20160110,nuit,20,298539.693,5040923.743,45.5082062301,-73.5801176812
Introduction,20160110,jour,8,291294.375,5032790,45.4349125731,-73.6726173804
Introduction,20160110,jour,26,295582.959,5040020.049,45.5000416151,-73.617940098
Introduction,20160110,jour,35,295808.308,5043810.927,45.5341563539,-73.6151261057
Introduction,20160110,jour,38,298505.728,5042556.15,45.5228949781,-73.5805733152
Introduction,20160110,jour,16,298827.25,5035065,45.4554891121,-73.5763663531
Introduction,20160110,jour,44,299501.675,5045192.821,45.5466290103,-73.5678526802
Introduction,20160110,jour,15,298368.672,5035239.055,45.4570512748,-73.5822319076
Introduction,20160110,soir,8,287925.375,5034797,45.4528992948,-73.7157456158
Introduction,20160110,soir,3,278654.997,5040426.231,45.5032675474,-73.8345673044
Introduction,20160110,soir,22,301034.71,5042473.311,45.5221678071,-73.5481990592
Introduction,20160110,soir,26,292160.572,5040232.761,45.5019020736,-73.6617378601
Introduction,20160110,soir,35,296276.199,5044474.077,45.5401294967,-73.6091469675
Introduction,20160110,soir,35,296276.199,5044474.077,45.5401294967,-73.6091469675
Introduction,20160110,soir,7,290298.781,5040572.5,45.5049229587,-73.6855718144
Introduction,20160110,soir,31,296354.393,5045207.528,45.546730298,-73.6081583527
Introduction,20160110,soir,7,286731.2928,5042225.801,45.5197166397,-73.7312854813
Introduction,20160110,soir,27,293499.041,5045465.664,45.5490126167,-73.6447311704
Introduction,20160110,soir,23,301807.385,5044878.157,45.5438112725,-73.5383228292
Introduction,20160110,soir,46,0,0,1,1
Introduction,20160111,nuit,44,298112.087,5045255.593,45.5471818985,-73.5856491952
Introduction,20160111,nuit,21,300309.44,5040118.563,45.5009745193,-73.5574615897
Introduction,20160111,nuit,38,299934.39,5043683.598,45.5330516254,-73.5622961462
Introduction,20160111,nuit,15,297217.16,5035680.257,45.461009877,-73.5969620946
Introduction,20160111,nuit,13,294236.487,5031307.333,45.4216213959,-73.6349821303
Introduction,20160111,nuit,23,301595.84,5044864.794,45.5436900864,-73.541031744
Introduction,20160111,nuit,8,287925.375,5034797,45.4528992948,-73.7157456158
Introduction,20160111,nuit,23,300645.787,5045701.614,45.551215073,-73.5532050052
Introduction,20160111,jour,39,295315.313,5052643,45.613623442,-73.621609615
Introduction,20160111,jour,23,301098.987,5044570.108,45.5410359317,-73.5473921005
Introduction,20160111,jour,33,294398.573,5043282.109,45.5293782423,-73.6331645251
Introduction,20160111,jour,8,290698.656,5033600,45.4421895882,-73.6802545216
Introduction,20160111,jour,49,303991.621,5056002.942,45.6439212333,-73.5103703617
Introduction,20160111,jour,20,300659.45,5039646.561,45.4967294061,-73.5529788506
Introduction,20160111,jour,26,294618.541,5041469.059,45.5130669808,-73.6303107196
Introduction,20160111,jour,46,299940.728,5052998.523,45.6168702631,-73.5623076221
Introduction,20160111,jour,26,295157.362,5039662.546,45.4968189016,-73.6233789454
Introduction,20160111,jour,30,297473.387,5047537.42,45.56770811,-73.5938629166
Introduction,20160111,jour,30,297671.702,5047412.774,45.566588565,-73.5913204437
Introduction,20160111,jour,22,301236.497,5043081.66,45.5276430311,-73.5456204315
Introduction,20160111,soir,24,295968.281,5042527.5,45.5226096454,-73.6130547402
Introduction,20160111,soir,23,301329.874,5044979.097,45.5447173521,-73.5444384534
Introduction,20160111,soir,22,300910.192,5043374.598,45.5302772556,-73.5498001553
Introduction,20160111,soir,24,297376.167,5042052.413,45.518351042,-73.5950252373
Introduction,20160111,soir,26,294890.266,5041378.7,45.5122578094,-73.6268311411
Introduction,20160111,soir,26,295568.798,5040309.197,45.5026433012,-73.6181267408
Introduction,20160111,soir,10,289014.832,5043080.373,45.5274618126,-73.7020831431
Introduction,20160111,soir,23,301935.563,5045965.486,45.553595985,-73.5366877723
Introduction,20160111,soir,26,293890.664,5039488.543,45.4952344951,-73.6395826153
Introduction,20160111,soir,22,300391.188,5044304.604,45.5386427094,-73.556453192
Introduction,20160111,soir,45,302208.145,5058967.254,45.6705902925,-73.5332656294
Introduction,20160111,soir,38,298330.749,5041882.262,45.5168294663,-73.5828043334
Introduction,20160111,soir,16,299658.281,5036105,45.4648541533,-73.5657518458
Introduction,20160111,soir,30,296515.171,5046270.885,45.5563006748,-73.6061173639
Introduction,20160111,soir,26,295226.054,5039934.684,45.4992686589,-73.6225053334
Introduction,20160111,soir,11,294359.17,5035986.864,45.4637320036,-73.633513759
Introduction,20160111,nuit,46,298880.183,5053650.535,45.6227289959,-73.5759142806
Introduction,20160112,nuit,33,293621.62,5043460.884,45.5309748955,-73.6431155346
Introduction,20160112,nuit,10,288674.726,5044453.458,45.5398094899,-73.7064823922
Introduction,20160112,jour,10,288511.995,5044500.498,45.5402289851,-73.7085676962
Introduction,20160112,jour,35,298090.19,5044714.092,45.5423090701,-73.585922197
Introduction,20160112,jour,26,294852.263,5039504.545,45.4953928593,-73.6272795186
Introduction,20160112,jour,49,305739.929,5056582.966,45.6491402414,-73.4879409176
Introduction,20160112,jour,7,291511.146,5040088.902,45.5005955051,-73.6700441746
Introduction,20160112,jour,45,299995.992,5057173.109,45.6544344708,-73.5616401737
Introduction,20160112,jour,26,294642.27,5039010.922,45.4909480055,-73.6299561184
Introduction,20160112,jour,44,297986.578,5047236.942,45.5650095258,-73.5872841298
Introduction,20160112,jour,44,298874.842,5046843.336,45.561475858,-73.5759001626
Introduction,20160112,jour,39,293116.929,5049542.818,45.5856937575,-73.649722289
Introduction,20160112,jour,38,299268.556,5041048.336,45.5093335308,-73.5707913067
Introduction,20160112,jour,35,297669.554,5044533.368,45.5406786724,-73.5913059951
Introduction,20160112,jour,16,298790.375,5034487.5,45.4502921613,-73.5768307724
Introduction,20160112,jour,31,294349.205,5044570.563,45.54097147,-73.633824055
Introduction,20160112,jour,38,298795.069,5041035.639,45.509215362,-73.5768508228
Introduction,20160112,jour,38,297649.84,5043296.624,45.5295497927,-73.5915403769
Introduction,20160112,soir,26,0,0,1,1
Introduction,20160112,soir,16,298809.938,5034816.5,45.4532528368,-73.5765846738
Introduction,20160112,soir,38,299268.556,5041048.336,45.5093335308,-73.5707913067
Introduction,20160112,soir,35,296587.448,5044965.84,45.5445582922,-73.6051696922
Introduction,20160112,soir,38,298914.069,5040853.315,45.5075757496,-73.5753256795
Introduction,20160112,soir,38,298795.069,5041035.639,45.509215362,-73.5768508228
Introduction,20160112,soir,31,294466.403,5044851.063,45.5434972538,-73.6323292416
Introduction,20160112,soir,39,295680.719,5053389.5,45.6203455128,-73.6169384677
Introduction,20160112,soir,8,293139.016,5034277.986,45.4483354062,-73.6490760972
Introduction,20160112,soir,38,298872.761,5042316.412,45.5207409388,-73.5758720106
Introduction,20160113,nuit,8,291273.875,5033574,45.4419669941,-73.6729009376
Introduction,20160113,nuit,38,298847.846,5043085.804,45.5276640149,-73.5762002826
Introduction,20160113,jour,10,292223.008,5043782.802,45.5338477888,-73.661030005
Introduction,20160113,jour,38,299268.556,5041048.336,45.5093335308,-73.5707913067
Introduction,20160113,jour,48,301038.427,5048317.032,45.5747517045,-73.5481963967
Introduction,20160113,jour,48,302319.505,5050768.095,45.5968128456,-73.5317946131
Introduction,20160113,jour,48,300164.156,5049513.004,45.5855081482,-73.5594096257
Introduction,20160113,jour,8,290844.62,5034267.939,45.4482029518,-73.6784076482
Introduction,20160113,jour,7,289684.865,5041926.213,45.5170911312,-73.6934697711
Introduction,20160113,jour,33,295536.085,5043174.658,45.5284274066,-73.6185995011
Introduction,20160113,jour,39,293704.6938,5051310.69,45.6016111516,-73.6422300971
Introduction,20160113,jour,31,296638.767,5045658.981,45.550796017,-73.6045240628
Introduction,20160113,jour,39,295031.156,5050536.5,45.5946646945,-73.6252108026
Introduction,20160113,jour,35,296327.802,5043968.578,45.5355814647,-73.6084774476
Introduction,20160113,jour,23,301993.013,5045304.183,45.5476455809,-73.5359481579
Introduction,20160113,jour,30,295725.963,5047726.139,45.5693856742,-73.6162530266
Introduction,20160113,jour,27,291588.345,5044634.477,45.541499703,-73.6691788825
Introduction,20160113,jour,49,304714.18,5059493.662,45.6753318344,-73.5011015653
Introduction,20160113,jour,48,303618.049,5050407.027,45.593567273,-73.5151491975
Introduction,20160113,soir,3,277182.313,5037609.5,45.4778650673,-73.8532538307
Introduction,20160113,soir,16,299511.719,5035130,45.45607953,-73.5676155788
Introduction,20160113,soir,11,294646.449,5036029.585,45.464120662,-73.6298410256
Introduction,20160113,soir,38,298531.1,5043076.587,45.5275782999,-73.580255186
Introduction,20160113,soir,3,276468.938,5037049.5,45.4727974404,-73.8623460299
Introduction,20160113,soir,27,292317.139,5045241.256,45.5469731405,-73.6598619865
Introduction,20160113,soir,26,294265.095,5039251.585,45.4931080012,-73.6347867779
Introduction,20160113,soir,38,299584.19,5043721.098,45.5333865314,-73.5667802785
Introduction,20160113,soir,39,293443.5,5049124.5,45.5819350261,-73.6455274653
Introduction,20160113,soir,26,294265.095,5039251.585,45.4931080012,-73.6347867779
Introduction,20160114,nuit,35,296397.692,5045274.103,45.5473298865,-73.6076049896
Introduction,20160114,nuit,48,301719.004,5048205.603,45.5737523774,-73.5394755789
Introduction,20160114,nuit,12,298275.053,5039413.051,45.4946099585,-73.5834843743
Introduction,20160114,jour,39,294120.61,5051672.316,45.6048716648,-73.6369064212
Introduction,20160114,jour,8,289335.659,5034794.147,45.4529062546,-73.6977148627
Introduction,20160114,jour,21,300216.005,5040502.573,45.5044293972,-73.5586607798
Introduction,20160114,jour,3,277119.5,5037574.5,45.4775476394,-73.8540552749
Introduction,20160114,jour,35,296793.399,5044096.081,45.5367342885,-73.6025180698
Introduction,20160114,jour,26,295582.959,5040020.049,45.5000416151,-73.617940098
Introduction,20160114,jour,39,293986.527,5051855.918,45.606521687,-73.6386293873
Introduction,20160114,jour,26,294711.317,5039278.705,45.4933586322,-73.6290782503
Introduction,20160114,soir,15,297337.295,5035224.43,45.4569094171,-73.5954190069
Introduction,20160114,soir,30,295087.214,5047841.137,45.5704118401,-73.6244386962
Introduction,20160114,soir,39,293965.286,5051725.986,45.6053521968,-73.638898812
Introduction,20160114,soir,39,293965.286,5051725.986,45.6053521968,-73.638898812
Introduction,20160114,soir,27,291965.552,5045506.236,45.5493511261,-73.6643715228
Introduction,20160114,soir,15,297758.031,5035890.473,45.4629071637,-73.5900489745
Introduction,20160114,soir,16,298809.938,5034816.5,45.4532528368,-73.5765846738
Introduction,20160114,soir,16,301176.393,5034810.918,45.4532188855,-73.5463288348
Introduction,20160114,soir,45,299266.353,5057033.709,45.6531746891,-73.5710005719
Introduction,20160114,soir,15,297443.184,5036734.558,45.4704993972,-73.5940877011
Introduction,20160114,soir,3,277119.5,5037574.5,45.4775476394,-73.8540552749
Introduction,20160114,soir,23,302254.387,5045589.118,45.5502105319,-73.53260231
Introduction,20160114,soir,23,301935.563,5045965.486,45.553595985,-73.5366877723
Introduction,20160114,soir,44,299706.546,5045338.779,45.5479439204,-73.5652305329
Introduction,20160114,soir,27,291375.547,5045449.837,45.5488325076,-73.6719261705
Introduction,20160115,nuit,26,295045.809,5038752.245,45.4886260756,-73.6247881875
Introduction,20160115,nuit,15,299557.974,5037475.17,45.4771828479,-73.5670491794
Introduction,20160115,nuit,15,298796.676,5038006.043,45.4819537563,-73.576793194
